2021-04-02 23:59:18,1378134978450558976,$spy $spx $v $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $shop $f $tdoc $pypl… https://t.co/Bp2oGMEl37,,1stsmartercheat,dumbmoney✌
2021-04-02 23:59:12,1378134956845772812,RT @LukeDonay: Strong names by sector! 🔥  Streaming 📺 $DIS $NFLX $ROKU  Semiconductors 💻 $AMD $NVDA $QCOM $MRVL  Aerospace ✈️ $LHX $LMT $BA…,,cadeinvests,Cade Invests
2021-04-02 23:57:48,1378134601378504711,RT @Tiger01255: $NIO $SPY $TSLA $FSLY $STAF $NFLX $ZM $WKHS $SPI $FB $PT $AAPL $BABA $PTON $KXIN $CEI $AMZN $MDRR $MTC $XXII $ROKU $TSLA $M…,,Gambiste1,Joe Gambiste
2021-04-02 23:56:10,1378134190739316737,RT @davidmoadel: Invest in Rare-Earth Production Ramp-Up With MP Materials - my article for @investorplace https://t.co/HOMOoKbMIq $MP $SPY…,https://investorplace.com/2021/04/invest-in-rare-earth-production-ramp-up-with-mp-stock/,Gambiste1,Joe Gambiste
2021-04-02 23:53:14,1378133454529904643,RT @Aditya4720: Get ahead of the trend here at Xtraders   Congrats to all who played!   See you tomorrow📈  $AMZN $AAPL $BA $BABA $FB $TSLA…,,Gambiste1,Joe Gambiste
2021-04-02 23:53:09,1378133432337850370,"RT @Aditya4720: Have a great weekend! Just a reminder, the market is closed on Monday due to MLK day! See you Tuesday!  $AMZN $AAPL $BA $BA…",,Gambiste1,Joe Gambiste
2021-04-02 23:52:58,1378133387857264643,RT @Aditya4720: Excited for the start Tomorrow!! So many great setups 📈 🎯Learn how to trade the right way   $AMZN $AAPL $BA $BABA $FB $TSLA…,,Gambiste1,Joe Gambiste
2021-04-02 23:52:53,1378133365036089348,RT @LukeDonay: Strong names by sector! 🔥  Streaming 📺 $DIS $NFLX $ROKU  Semiconductors 💻 $AMD $NVDA $QCOM $MRVL  Aerospace ✈️ $LHX $LMT $BA…,,Gambiste1,Joe Gambiste
2021-04-02 23:51:26,1378132999057907717,RT @UNCLEJAYROCKS: https://t.co/H5l11NDGAw #RUSSIA #UKRAINE SO MUCH FOR MONDAYS RALLY $TGTX $MSFT $AAPL $ZM $ZS $AMD $M $TSLA $CRSP $NFLX $…,https://www.youtube.com/watch?v=mQUFm0LZ4go,Gambiste1,Joe Gambiste
2021-04-02 23:50:50,1378132848301969408,RT @dhaval_kotecha: % down from their 52 wk highs (my entire portfolio)  $FSLY 48 $SNOW 44 $ZM 44 $U 42 $TDOC 40 $PTON 34 $MGNI 33 $TTD 32…,,trader_psi,traderpsi
2021-04-02 23:50:48,1378132842614562818,gorgeous!  $spy $spx $shop $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $gm $penn $nvda $googl $shop https://t.co/UCVnJtjTKQ,,stonksrus,🐃🐂🐃🐄chattykathy🐄🐃🐂🐃
2021-04-02 23:49:39,1378132549860397061,Largest U.S based stocks that currently don't pay a dividend  Amazon $AMZN Google $GOOGL Facebook $FB Tesla $TSLA B… https://t.co/soWtzZQ65j,,Invest4aFuture,Invest4aFuture
2021-04-02 23:48:09,1378132172406726656,RT @StockDweebs: Remember this:  1. Netflix $NFLX once dipped 80%  2. Tesla $TSLA once dripped 70%  3. Amazon $AMZN once dipped 90%  If you…,,Gambiste1,Joe Gambiste
2021-04-02 23:44:06,1378131155439005701,Whats the movie?  $spy $spx $shop $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $gm $penn $nvda $googl $shop,,stonkscheer,3cheers🌞🌞🌞
2021-04-02 23:44:05,1378131149604720641,Whats the movie?  $spy $spx $shop $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $gm $penn $nvda $googl… https://t.co/ig81y8j3gM,,stonkscheer,3cheers🌞🌞🌞
2021-04-02 23:43:47,1378131075139047432,RT @RoyalOakInc: $NDX looks to test highs. These tickers should help. $AAPL $AMZN $FB,,MichaelBW80,Michael Blackwood
2021-04-02 23:43:42,1378131054800867328,RT @WSBChairmanee: $AMZN is my retirement fund 🚀🚀🚀 #WSB,,MichaelBW80,Michael Blackwood
2021-04-02 23:42:27,1378130739246596099,RT @anandchokkavelu: My 21 stocks for 2021:  Smallest to largest... $IRBT $UPWK $FVRR $RDFN $BYND $ETSY $TDOC $ZG / $Z $PINS $ROKU $MO $MEL…,,Gambiste1,Joe Gambiste
2021-04-02 23:40:35,1378130268855353345,"RT @BullishJason: 57% Average ROI 🚀 85% Win Rate 🔥  As March comes to an end, we end on a high note!  Check out my plays for the upcoming m…",,MichaelBW80,Michael Blackwood
2021-04-02 23:36:19,1378129197353349120,RT @stonkscheer: $spy $spx $v $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $shop $f $tdoc $pypl $gld $iy…,,1stsmartercheat,dumbmoney✌
2021-04-02 23:36:04,1378129133692203010,RT @stonkscheer: $aapl 127 level is also 38.2 Fib  X marks spot for next line in sand.  $spy $spx $v $ndx $qqq $tsla $pltr $aapl $amzn $twt…,,1stsmartercheat,dumbmoney✌
2021-04-02 23:35:56,1378129100196483074,"RT @stonkscheer: Hello McFly!  $penn  Weekly shows uptrend that hasnt failed yetq, not completely.  $spy $spx $v $ndx $qqq $tsla $pltr $aap…",,1stsmartercheat,dumbmoney✌
2021-04-02 23:35:51,1378129077605785602,Buy #stocks &amp; sell put #options at the same time. What happens?? #FREE video https://t.co/mXuyrIBMyn #trading… https://t.co/VXTwbITgdB,https://youtu.be/tBscaKbEg9I,moneyandlilia,Options Trader Lilia
2021-04-02 23:35:47,1378129062665846788,"RT @stonkscheer: $pltr Looking sweet for a pop on Weekly, IMHO.  $spy $spx $v $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm…",,1stsmartercheat,dumbmoney✌
2021-04-02 23:35:42,1378129039592939523,Number of leading stocks today: 274 $SPY $QQQ $FB $GOOGL $AMZN $AAPL #DailyStkLeaderCount #Bitcoin #BTC,,stockmktgenius,Stock Market Genius
2021-04-02 23:35:40,1378129034681401347,RT @stonkscheer: #flying #wind #turbines ##  $spy $spx $v $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $…,,1stsmartercheat,dumbmoney✌
2021-04-02 23:34:52,1378128831509315585,RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion today.   https://t.co/56RQhMIp4E  $TWLO $TSLA $AI…,https://www.earningsfly.com/stocks/twlo?source=twitter-bot,DiscriminantBot,Discriminant Bot
2021-04-02 23:33:23,1378128456471433216,Largest U.S based stocks that currently don't pay a dividend  Amazon $AMZN Google $GOOGL Facebook $FB Tesla $TSLA B… https://t.co/95aAXJLkxn,,StockMKTNewz,Stock Market News
2021-04-02 23:32:10,1378128151897894916,RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion today.   https://t.co/56RQhMIp4E  $TWLO $TSLA $AI…,https://www.earningsfly.com/stocks/twlo?source=twitter-bot,Artificialbra1n,AI Bot
2021-04-02 23:31:29,1378127979738324996,RT @BrianFeroldi: $AMZN critics  1997 - 2015: When is this company ever going to make a profit???  2016: Oh https://t.co/MCi50iau9G,,syahirjuhari,syahirjuhari 🇲🇾
2021-04-02 23:31:29,1378127979738324996,RT @BrianFeroldi: $AMZN critics  1997 - 2015: When is this company ever going to make a profit???  2016: Oh https://t.co/MCi50iau9G,,syahirjuhari,syahirjuhari 🇲🇾
2021-04-02 23:31:12,1378127908653260804,RT @BrianFeroldi: $AMZN critics  1997 - 2015: When is this company ever going to make a profit???  2016: Oh https://t.co/MCi50iau9G,,HazriSakri,Haze Ray ⚡
2021-04-02 23:31:08,1378127892522090498,RT @anandchokkavelu: My 21 stocks for 2021:  Smallest to largest... $IRBT $UPWK $FVRR $RDFN $BYND $ETSY $TDOC $ZG / $Z $PINS $ROKU $MO $MEL…,,early_vision,EarlyVision
2021-04-02 23:31:04,1378127873488384000,RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion in 5 days.   https://t.co/9DknM3eL58  $UPST $GH $T…,https://www.earningsfly.com/stocks/upst?source=twitter-bot,DiscriminantBot,Discriminant Bot
2021-04-02 23:30:30,1378127732761067522,RT @PositionHunter: Core going into Q2 2021 is as follows (by size):  $AMZN - AWS $BMY - Pipeline $ADBE - Rec Rev Monster  €ASML - Semi lea…,,Gambiste1,Joe Gambiste
2021-04-02 23:29:15,1378127417139621890,"When will China's comprehensive strength surpass the United States? from Military, Finance, Economy, Technology and… https://t.co/Jz9iunGP7M",,embrace_t_world,embrace_the_world
2021-04-02 23:29:08,1378127390107389954,RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion in 5 days.   https://t.co/9DknM3eL58  $UPST $GH $T…,https://www.earningsfly.com/stocks/upst?source=twitter-bot,Artificialbra1n,AI Bot
2021-04-02 23:27:18,1378126928666890242,RT @ivan_brussels: Convey's 2nd annual Amazon survey $AMZN  • Positive consumer sentiment for Amazon grows • 4 in 10 US consumers now buy t…,,FelipeCadete2,Felipe Cadete
2021-04-02 23:26:16,1378126666086674434,RT @StockDweebs: Remember this:  1. Netflix $NFLX once dipped 80%  2. Tesla $TSLA once dripped 70%  3. Amazon $AMZN once dipped 90%  If you…,,sweeetea19,Tea
2021-04-02 23:25:43,1378126529981468675,$AMZN is my retirement fund 🚀🚀🚀 #WSB,,WSBChairmanee,The Chairman
2021-04-02 23:25:37,1378126502416543746,RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion in 60 days.   https://t.co/9DknM3eL58  $UPST $INTC…,https://www.earningsfly.com/stocks/upst?source=twitter-bot,Artificialbra1n,AI Bot
2021-04-02 23:24:29,1378126216763428864,RT @LPellathy: Options Implied Volatility (30-Day) $AAPL 123 IV 29.4% $FB 298.66 IV 35.1% $AMZN 3161 IV 27.6% $GOOG 2137.75 IV 28.7% $NFLX…,,Gambiste1,Joe Gambiste
2021-04-02 23:24:01,1378126099083853824,RT @UNCLEJAYROCKS: https://t.co/H5l11NDGAw #RUSSIA #UKRAINE SO MUCH FOR MONDAYS RALLY $TGTX $MSFT $AAPL $ZM $ZS $AMD $M $TSLA $CRSP $NFLX $…,https://www.youtube.com/watch?v=mQUFm0LZ4go,TSLA__bot,TSLA_bot
2021-04-02 23:22:29,1378125716970217474,RT @longwulf95: Vid is uploading stay tuned!~   $FTFT $UPC $UXIN $NIO $SNDL $SNOA $IDEX $SQQQ $JAGX $XPEV $EBON $AZRX $TME $CTRM $CTIC $BB…,,TSLA__bot,TSLA_bot
2021-04-02 23:22:17,1378125663115296777,RT @Aditya4720: Most Profitable trading community  Join our discord group   $SPY $TSLA $NIO $EYES $QQQ $UVXY $ES  $FB $BA $GME $NVDA $AAPL…,,TSLA__bot,TSLA_bot
2021-04-02 23:21:30,1378125469103452163,RT @LukeDonay: Strong names by sector! 🔥  Streaming 📺 $DIS $NFLX $ROKU  Semiconductors 💻 $AMD $NVDA $QCOM $MRVL  Aerospace ✈️ $LHX $LMT $BA…,,iamjaebumm,Jae
2021-04-02 23:21:11,1378125388682043394,RT @Aditya4720: Excited for the start Tomorrow!! So many great setups 📈 🎯Learn how to trade the right way   $AMZN $AAPL $BA $BABA $FB $TSLA…,,TSLA__bot,TSLA_bot
2021-04-02 23:19:59,1378125086989938691,RT @BTCtrademaster: BTC Sentiment (Price $59500)  What's next for Bitcoin?  $ETH $XRP $LINK $COMP $ADA $UNI $AAPL $TSLA $AMZN $SPY $QQQ $CR…,,TSLA__bot,TSLA_bot
2021-04-02 23:19:51,1378125053624221698,"RT @Aditya4720: Have a great weekend! Just a reminder, the market is closed on Monday due to MLK day! See you Tuesday!  $AMZN $AAPL $BA $BA…",,TSLA__bot,TSLA_bot
2021-04-02 23:19:39,1378125000541110272,RT @Aditya4720: Get ahead of the trend here at Xtraders   Congrats to all who played!   See you tomorrow📈  $AMZN $AAPL $BA $BABA $FB $TSLA…,,TSLA__bot,TSLA_bot
2021-04-02 23:19:34,1378124980475604993,RT @BTCtrademaster: #ALTCOIN Sentiment  What's next for Altcoins as a whole?  $ETH $XRP $LINK $COMP $ADA $UNI $AAPL $TSLA $AMZN $SPY $QQQ $…,,TSLA__bot,TSLA_bot
2021-04-02 23:17:28,1378124452467142663,RT @davidmoadel: Invest in Rare-Earth Production Ramp-Up With MP Materials - my article for @investorplace https://t.co/HOMOoKbMIq $MP $SPY…,https://investorplace.com/2021/04/invest-in-rare-earth-production-ramp-up-with-mp-stock/,YouCanFoolMost,AC
2021-04-02 23:17:20,1378124418770173954,RT @davidmoadel: Invest in Rare-Earth Production Ramp-Up With MP Materials - my article for @investorplace https://t.co/HOMOoKbMIq $MP $SPY…,https://investorplace.com/2021/04/invest-in-rare-earth-production-ramp-up-with-mp-stock/,Optiongirl,Bonnie Gortler
2021-04-02 23:17:16,1378124404442476547,RT @Tiger01255: $BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME  $SPY $QQQ $DIS $TSLA $SHOP $AMD $AAPL $SQ $AMZN  $…,,TSLA__bot,TSLA_bot
2021-04-02 23:16:44,1378124269733957633,RT @Tiger01255: $NIO $SPY $TSLA $FSLY $STAF $NFLX $ZM $WKHS $SPI $FB $PT $AAPL $BABA $PTON $KXIN $CEI $AMZN $MDRR $MTC $XXII $ROKU $TSLA $M…,,TSLA__bot,TSLA_bot
2021-04-02 23:15:44,1378124018520297475,RT @Tiger01255: $TSLA $NIO $SPY $MDRR $FSLY $NOVN $AAPL $PT $ROKU $SOLO $WKHS $AMD $FB $NFLX $BABA $AKBA $AMZN $KXIN $CEI $ZM   If you want…,,TSLA__bot,TSLA_bot
2021-04-02 23:15:21,1378123920516259842,RT @Tiger01255: Best trading community with more executive chat rooms and even have their own app join here   $SPY $NIO $TSLA $DGLY  $CCL $…,,TSLA__bot,TSLA_bot
2021-04-02 23:14:47,1378123778220171266,RT @PamalaReeser: $KODK  BIG NEWS!!!!!! The SEC awaits the judgment of Attorney general N.Y. ( Letitia JAmes/ #TIsh James ) before making a…,,CraffordAnh,Asher Crafford
2021-04-02 23:12:18,1378123151280910336,RT @PamalaReeser: $KODK  BIG NEWS!!!!!! The SEC awaits the judgment of Attorney general N.Y. ( Letitia JAmes/ #TIsh James ) before making a…,,AnthonyGraddy,Anthony Graddy
2021-04-02 23:09:51,1378122537423548418,RT @PamalaReeser: $KODK  BIG NEWS!!!!!! The SEC awaits the judgment of Attorney general N.Y. ( Letitia JAmes/ #TIsh James ) before making a…,,Michaelw1113,Michael Williams
2021-04-02 23:08:52,1378122290496479234,RT @dhaval_kotecha: % down from their 52 wk highs (my entire portfolio)  $FSLY 48 $SNOW 44 $ZM 44 $U 42 $TDOC 40 $PTON 34 $MGNI 33 $TTD 32…,,GmezEzequiel,Ezequiel Gómez
2021-04-02 23:06:54,1378121792078802946,My short put #option is in-the-#money at expiration! Now what?? #FREE lesson here! https://t.co/2IfQyacDds #trading… https://t.co/7aVNCc9I6O,https://youtu.be/fH2_1NLNltg,moneyandlilia,Options Trader Lilia
2021-04-02 23:06:00,1378121565439725572,Join Robinhood with my link and we'll both get a free stock 🤝 $WRAP $GME $BBBY $FIZZ $DOGE $PRTS $AMD $BTC $GME… https://t.co/tyftGHINwh,,WSBChairmanee,The Chairman
2021-04-02 23:04:11,1378121110118617090,RT @PamalaReeser: $KODK  BIG NEWS!!!!!! The SEC awaits the judgment of Attorney general N.Y. ( Letitia JAmes/ #TIsh James ) before making a…,,JanetteRotz,Janette Rotz
2021-04-02 23:03:30,1378120937053114368,RT @BrianFeroldi: $AMZN critics  1997 - 2015: When is this company ever going to make a profit???  2016: Oh https://t.co/MCi50iau9G,,deksvestmen,Deksvestmen
2021-04-02 23:00:05,1378120077816573954,【GAFAM】 📱 $GOOG 2137.75 (+3.34%) 🛒 $AMZN 3161.00 (+2.16%) 📘 $FB 298.66 (+1.40%) 🍎 $AAPL 123.00 (+0.70%) 🖥 $MSFT 242… https://t.co/iRgQQOtb6X,,GafamBot,GAFAM_Bot
2021-04-02 22:59:55,1378120034934001666,RT @cperruna: 25 Notable Stocks Within 10% of 200d ma  Most of these proven stocks are building bases near 200d ma.  Excellent Watchlist!…,,LTCJWE,John Eggeman
2021-04-02 22:57:44,1378119485006184451,Still waiting for $amzn to sell this arrow. Learned how to whistle. https://t.co/hOsS4wyknD,,UncleBuck_10k,UncleBuck_10k
